title,titleUrl,time,year,weekday,hour,date,author,type
GRWM | MAKEUP + HAIR + OUTFIT,https://www.youtube.com/watch?v=k9kxpLJkUlA,2018-12-09 12:14:11.306000+00:00,2018,6,12,2018-12-09,Chloé B,Howto & Style
une vidéo qui a été supprimée,,2018-12-09 10:31:25.219000+00:00,2018,6,10,2018-12-09,,
CE QUE JE PENSE DES GILETS JAUNES,https://www.youtube.com/watch?v=Ew4pAKEXqXg,2018-12-09 10:16:43.277000+00:00,2018,6,10,2018-12-09,SparkDise,Entertainment
https://www.youtube.com/watch?v=Bvymqsq6ztc,https://www.youtube.com/watch?v=Bvymqsq6ztc,2018-12-09 01:08:58.348000+00:00,2018,6,1,2018-12-09,,
https://www.youtube.com/watch?v=jE2QyKiLbl8,https://www.youtube.com/watch?v=jE2QyKiLbl8,2018-12-08 21:12:54.442000+00:00,2018,5,21,2018-12-08,,
ÊTRE BIEN SAPPÉ & FRAICHE EN HIVER,https://www.youtube.com/watch?v=8sm7Yx71Afc,2018-12-08 21:03:17.247000+00:00,2018,5,21,2018-12-08,Mayadorable,Howto & Style
https://www.youtube.com/watch?v=quH5UdG5hQs,https://www.youtube.com/watch?v=quH5UdG5hQs,2018-12-08 20:52:42.158000+00:00,2018,5,20,2018-12-08,,
DISCUTONS ! Dans le bain avec Léna,https://www.youtube.com/watch?v=bJGtDhd9r24,2018-12-08 19:16:36.682000+00:00,2018,5,19,2018-12-08,Mayadorable,Howto & Style
MA MÈRE VIT DANS LA PEAU D'UNE STAR PENDANT 24H !,https://www.youtube.com/watch?v=0CopSqD5oFw,2018-12-08 18:34:26.264000+00:00,2018,5,18,2018-12-08,Bilal Hassani,Entertainment
1ER PRIX VS MARQUE ( AVEC FELIX ),https://www.youtube.com/watch?v=RgvU82Af0A0,2018-12-08 18:28:10.483000+00:00,2018,5,18,2018-12-08,Danaëmakeu p,Entertainment
Sabrina Carpenter - Why (Official Video),https://www.youtube.com/watch?v=4qeaBFFq3to,2018-12-08 18:28:08.755000+00:00,2018,5,18,2018-12-08,SabrinaCarpenterVEVO,Music
Sabrina Carpenter - Sue Me,https://www.youtube.com/watch?v=7w4Udbys4O4,2018-12-08 18:24:54.943000+00:00,2018,5,18,2018-12-08,SabrinaCarpenterVEVO,Music
POURQUOI JE N'AI PAS LE MEME NOM DE FAMILLE QUE MES FRÈRES ?!,https://www.youtube.com/watch?v=F_0FaOLSEqs,2018-12-08 18:12:16.914000+00:00,2018,5,18,2018-12-08,RaïssaGloria,Entertainment
"STAND-UP DE M*RDE (feat. Bigflo&Oli, Le Pérave, Maxenss, Seb La Frite, Wawad)",https://www.youtube.com/watch?v=0JpMRkCJTAY,2018-12-08 17:52:43.624000+00:00,2018,5,17,2018-12-08,Mcfly et Carlito,Entertainment
Mon coming out ? (ASK),https://www.youtube.com/watch?v=Bkr_kDijqjk,2018-12-08 17:38:58.044000+00:00,2018,5,17,2018-12-08,JEHÕVINH,Entertainment
The Struts - Body Talks (Live From The Victoria’s Secret 2018 Fashion Show),https://www.youtube.com/watch?v=K3aQx8-tpCc,2018-12-08 14:40:15.385000+00:00,2018,5,14,2018-12-08,TheStrutsVEVO,Music
https://www.youtube.com/watch?v=jEIxrCsQVt8,https://www.youtube.com/watch?v=jEIxrCsQVt8,2018-12-08 14:36:05.451000+00:00,2018,5,14,2018-12-08,,
Shawn Mendes - Lost In Japan (Live From The Victoria’s Secret 2018 Fashion Show),https://www.youtube.com/watch?v=qUIJ5HFz5Jc,2018-12-08 14:31:39.397000+00:00,2018,5,14,2018-12-08,ShawnMendesVEVO,Music
https://www.youtube.com/watch?v=SRJnbC_wB8Y,https://www.youtube.com/watch?v=SRJnbC_wB8Y,2018-12-06 20:48:24.999000+00:00,2018,3,20,2018-12-06,,
VOUS REFAITES MES VIDÉOS,https://www.youtube.com/watch?v=_YTk3Ekybqc,2018-12-06 20:38:18.922000+00:00,2018,3,20,2018-12-06,Cyprien,Comedy
IL Y A 10 ANS J'EN RÊVAIS !,https://www.youtube.com/watch?v=VnIbouZWfnE,2018-12-06 20:35:19.483000+00:00,2018,3,20,2018-12-06,SQUEEZIE,Comedy
CONSEILS + HAUL STYLÉES QUAND IL FAIT -8000° || Léna Situations,https://www.youtube.com/watch?v=qzOmRqFS644,2018-12-06 20:19:42.486000+00:00,2018,3,20,2018-12-06,Léna Situations,People & Blogs
https://www.youtube.com/watch?v=24Rc1G_FTlM,https://www.youtube.com/watch?v=24Rc1G_FTlM,2018-12-05 00:57:32.698000+00:00,2018,2,0,2018-12-05,,
COMMENT SLAY LES CADEAUX DE NOEL || Léna Situations,https://www.youtube.com/watch?v=Jp9UkE52mZc,2018-12-05 00:45:05.540000+00:00,2018,2,0,2018-12-05,Léna Situations,People & Blogs
https://www.youtube.com/watch?v=1KbauuM9EhY,https://www.youtube.com/watch?v=1KbauuM9EhY,2018-12-04 09:22:44.340000+00:00,2018,1,9,2018-12-04,,
"Musique pour l'Etude: Musique pour étudier, augmenter la concentration,Best Music for Studying",https://www.youtube.com/watch?v=ADd1P1UY63s,2018-12-04 09:16:08.792000+00:00,2018,1,9,2018-12-04,BuddhaTribe - Relaxation Bar Music Vibe,Music
BONUS #44 - SUPERTURC,https://www.youtube.com/watch?v=h3e30pvH-0U,2018-12-03 22:32:19.637000+00:00,2018,0,22,2018-12-03,Le Woop,Comedy
Angèle - Ta Reine ( AUDIO ),https://www.youtube.com/watch?v=w3H0hKSHO8I,2018-12-03 22:13:36.370000+00:00,2018,0,22,2018-12-03,D'la musique,Music
GRWM : Ma vidéo à 1M de vues,https://www.youtube.com/watch?v=ohhRaBMr3jA,2018-12-03 21:04:16.748000+00:00,2018,0,21,2018-12-03,Nadjélika,Entertainment
Je réagis aux UNPOPULAR OPINIONS des YOUTUBEURS,https://www.youtube.com/watch?v=op9LxiA5T5E,2018-12-03 20:52:43.231000+00:00,2018,0,20,2018-12-03,JEHÕVINH,Entertainment
BLACK FRIDAY HAUL (TRY-ON),https://www.youtube.com/watch?v=-pWQnRGxALw,2018-12-03 20:40:23.981000+00:00,2018,0,20,2018-12-03,Mimi Ar,Howto & Style
HOUSE OF VLOGS // BIRTHDAY ÉDITION 🎂🎁,https://www.youtube.com/watch?v=fM-EO-pdxJI,2018-12-03 20:31:49.343000+00:00,2018,0,20,2018-12-03,HouseOfRbb,People & Blogs
"Ariana Grande - thank u, next (behind the scenes - part 1)",https://www.youtube.com/watch?v=eTqyt2rqNtg,2018-12-03 20:03:38.956000+00:00,2018,0,20,2018-12-03,Ariana Grande,Music
https://www.youtube.com/watch?v=-kktQ3_uCPE,https://www.youtube.com/watch?v=-kktQ3_uCPE,2018-12-02 23:42:03.757000+00:00,2018,6,23,2018-12-02,,
"AMOUR, GLOIRE ET EXCÈS: HALLOWEEN (ÉPISODE 4)",https://www.youtube.com/watch?v=CpW2nH6UFx4,2018-12-02 23:23:40.004000+00:00,2018,6,23,2018-12-02,Anthonin,Entertainment
AÏE AÏE MA MEILLEURE AMIE ME RELOOKE || Léna Situations,https://www.youtube.com/watch?v=if_swgOKvsw,2018-12-02 23:14:39.935000+00:00,2018,6,23,2018-12-02,Léna Situations,People & Blogs
DANS QUOI JE M'EMBARQUE ENCORE?? Olala... || Léna Situations,https://www.youtube.com/watch?v=I6VdZcunmh8,2018-12-02 19:19:13.536000+00:00,2018,6,19,2018-12-02,Léna Situations,People & Blogs
UN PETIT LUTIN !⎢VLOGMAS #1,https://www.youtube.com/watch?v=muvI5rpxKPM,2018-12-02 19:16:08.592000+00:00,2018,6,19,2018-12-02,Sam et Léa,Travel & Events
T'OFFRES QUOI À NOËL ? (idées cadeaux),https://www.youtube.com/watch?v=C5ZyP011JLo,2018-12-02 19:01:14.241000+00:00,2018,6,19,2018-12-02,style tonic,Film & Animation
L'infidélité.,https://www.youtube.com/watch?v=MA6MwGLUQPM,2018-12-02 16:02:30.020000+00:00,2018,6,16,2018-12-02,Nadjélika,Entertainment
Je transforme Gaëlle Garcia Diaz!! - Natoo,https://www.youtube.com/watch?v=6Rva5KdoXEM,2018-12-02 15:49:11.591000+00:00,2018,6,15,2018-12-02,Natoo,Comedy
Tuto Mac [FR] ~ Comment libérer de l'espace sur son mac,https://www.youtube.com/watch?v=b0trjKcda9A,2018-12-02 09:50:09.930000+00:00,2018,6,9,2018-12-02,Ambiances Insolites,Entertainment
SOS Milla : Invité Julien Bert - Episode 112,https://www.youtube.com/watch?v=I0myB6zWktg,2018-11-30 20:44:53.064000+00:00,2018,4,20,2018-11-30,Non Stop,People & Blogs
Eglandine,https://www.youtube.com/watch?v=1yADj3mVCIA,2018-11-30 20:44:39.610000+00:00,2018,4,20,2018-11-30,Studio Bagel,Comedy
Angèle - Flou (Live) | Vevo DSCVR ARTISTS TO WATCH 2019,https://www.youtube.com/watch?v=Z2FHSqlhvX0,2018-11-30 20:42:01.082000+00:00,2018,4,20,2018-11-30,VevoDSCVR,Music
"Ariana Grande - thank u, next (Official Video)",https://www.youtube.com/watch?v=gl1aHhXnN1k,2018-11-30 20:33:09.357000+00:00,2018,4,20,2018-11-30,ArianaGrandeVevo,Music
L'effet photovoltaïque,https://www.youtube.com/watch?v=23i-_v_tWTA,2018-11-27 17:18:23.513000+00:00,2018,1,17,2018-11-27,notre-planete.info,Science & Technology
Comment retrouver ses Flammes Snapchat !,https://www.youtube.com/watch?v=Wjo5tTkLVmk,2018-11-27 16:14:39.375000+00:00,2018,1,16,2018-11-27,Mini-Astuces,Entertainment
DADJU - Reine (Clip Officiel),https://www.youtube.com/watch?v=tVKaN_H35xs,2018-11-27 15:35:30.334000+00:00,2018,1,15,2018-11-27,DADJU,Music
Maddie Ziegler Tries Iconic Music Video Dances | Teen Vogue,https://www.youtube.com/watch?v=8SYTDkIt94w,2018-11-26 22:05:37.911000+00:00,2018,0,22,2018-11-26,Teen Vogue,Entertainment
SUPERTURC,https://www.youtube.com/watch?v=lRqHgYyuqJA,2018-11-26 21:56:37.534000+00:00,2018,0,21,2018-11-26,Le Woop,Comedy
NORMAN - MES SOSIES !,https://www.youtube.com/watch?v=2cSRDmGn8WI,2018-11-26 21:45:01.191000+00:00,2018,0,21,2018-11-26,NORMAN FAIT DES VIDÉOS,Comedy
"Traduction française Ariana Grande - thank u, next ♡♡",https://www.youtube.com/watch?v=sH4IEi-gohA,2018-11-26 21:41:26.780000+00:00,2018,0,21,2018-11-26,jisoo turtle rabbit kim,People & Blogs
SOS Milla : Invité Julien Bert - Episode 110,https://www.youtube.com/watch?v=bSYZj5ukrvs,2018-11-26 21:35:35.118000+00:00,2018,0,21,2018-11-26,Non Stop,People & Blogs
VOUS DEVEZ CONNAITRE CETTE MARQUE! Haul || Léna Situations,https://www.youtube.com/watch?v=ztoi_DjqKwc,2018-11-26 21:22:16.101000+00:00,2018,0,21,2018-11-26,Léna Situations,People & Blogs
une vidéo qui a été supprimée,,2018-11-26 21:20:56.222000+00:00,2018,0,21,2018-11-26,,
LE PROBLÈME CHEZ LES HUMAINS. (MISE AU POINT),https://www.youtube.com/watch?v=Mz8KeU_B1Pc,2018-11-26 21:11:33.451000+00:00,2018,0,21,2018-11-26,SparkDise,Entertainment
Billie Eilish - idontwannabeyouanymore | A COLORS SHOW,https://www.youtube.com/watch?v=DSbqyWXVDYg,2018-11-25 19:11:35.694000+00:00,2018,6,19,2018-11-25,COLORS,Music
Angèle - Ta Reine  | A COLORS SHOW,https://www.youtube.com/watch?v=XQKYEs4llzg,2018-11-25 19:02:32.078000+00:00,2018,6,19,2018-11-25,COLORS,Music
BLACK FRIDAY WISHLIST,https://www.youtube.com/watch?v=8ZPZEuFiiJ4,2018-11-25 19:01:56.729000+00:00,2018,6,19,2018-11-25,Chloé B,Howto & Style
J'ai arrêté mes etudes ? Chirurgie esthétique ?,https://www.youtube.com/watch?v=CsLtxJxnXj8,2018-11-25 16:15:17.966000+00:00,2018,6,16,2018-11-25,Danaëmakeu p,Entertainment
"TU PERDS, TU SAUTES feat. Jimmy Labeeu et Le Pérave",https://www.youtube.com/watch?v=3RbQ6YLmFqk,2018-11-25 15:39:31.492000+00:00,2018,6,15,2018-11-25,Mcfly et Carlito,Entertainment
QUI VEUT UN MASSAGE ? - LE SHOW JAUNE #43,https://www.youtube.com/watch?v=ShfrcU3NsNc,2018-11-25 15:33:07.075000+00:00,2018,6,15,2018-11-25,Kevin Tran 陈科伟,Comedy
"AMOUR, GLOIRE ET EXCÈS: HALLOWEEN (ÉPISODE 4)",https://www.youtube.com/watch?v=CpW2nH6UFx4,2018-11-24 23:49:17.452000+00:00,2018,5,23,2018-11-24,Anthonin,Entertainment
ÇA DOIT S'ARRÊTER !,https://www.youtube.com/watch?v=-oiCAL2-tqI,2018-11-24 18:35:48.249000+00:00,2018,5,18,2018-11-24,SQUEEZIE,Comedy
Les Produits Laitiers sont nos amis pour la vie - Mister V,https://www.youtube.com/watch?v=5jQCw_7o87Q,2018-11-24 18:33:40.009000+00:00,2018,5,18,2018-11-24,Produits Laitiers,Comedy
MON MEC FAIT MON SHOPPING ET J'ESSAIE TOUT,https://www.youtube.com/watch?v=zllvHiMbb18,2018-11-22 23:59:46.955000+00:00,2018,3,23,2018-11-22,Shera Kerienski,Howto & Style
❥ JE COUPE MES CHEVEUX 😳 EN LIVE,https://www.youtube.com/watch?v=sPsur_PP1jE,2018-11-22 11:16:24.916000+00:00,2018,3,11,2018-11-22,Sandrea,Howto & Style
Ariana Grande - breathin,https://www.youtube.com/watch?v=kN0iD0pI3o0,2018-11-22 11:13:25.773000+00:00,2018,3,11,2018-11-22,ArianaGrandeVevo,Music
Instagram Controls My Shopping Trip!,https://www.youtube.com/watch?v=XKqxR7MFfZI,2018-11-22 11:06:04.846000+00:00,2018,3,11,2018-11-22,LaurDIY,Howto & Style
SOS Milla : Invitée Laura Lempika - Episode 109,https://www.youtube.com/watch?v=x10o5eE3KKc,2018-11-22 11:05:07.346000+00:00,2018,3,11,2018-11-22,Non Stop,People & Blogs
BIENVENUE CHEZ MOI !,https://www.youtube.com/watch?v=_Drb_9-7ivE,2018-11-22 10:51:49.223000+00:00,2018,3,10,2018-11-22,Florian Nguyen,Howto & Style
HOUSE OF BEAUTY // JE TESTE LES PRODUITS JEFFREE STAR COSMETICS,https://www.youtube.com/watch?v=VpJ5WaV5IRM,2018-11-22 10:45:36.123000+00:00,2018,3,10,2018-11-22,HouseOfRbb,People & Blogs
VLOG: Storytime + Chit chat makeup,https://www.youtube.com/watch?v=Ue2TiofCp6U,2018-11-21 22:29:46.417000+00:00,2018,2,22,2018-11-21,Ameliecara01,Howto & Style
"thank u, next, Drip Too Hard, & Sunflower by Ariana Grande, Lil Baby, & Swae Lee | Alex Aiono Mashup",https://www.youtube.com/watch?v=3gyPuwidrxE,2018-11-21 22:26:13.982000+00:00,2018,2,22,2018-11-21,Alex Aiono,Music
MES UNPOPULAR OPINIONS,https://www.youtube.com/watch?v=8zfu4UXKtf8,2018-11-21 22:13:14.842000+00:00,2018,2,22,2018-11-21,SparkDise,Entertainment
HAUL HIVER ❄️,https://www.youtube.com/watch?v=np-VDFod1Sw,2018-11-21 21:58:50.157000+00:00,2018,2,21,2018-11-21,Sulivan Gwed,Entertainment
CE QU'ON VOUS A CACHÉ ! ft Sundy Jules,https://www.youtube.com/watch?v=C3QmvG67g0o,2018-11-21 21:18:23.355000+00:00,2018,2,21,2018-11-21,Bilal Hassani,Entertainment
"SECRETS D'AMOUR, GLOIRE ET EXCÈS",https://www.youtube.com/watch?v=S2CKswuR8Sw,2018-11-21 20:57:32.245000+00:00,2018,2,20,2018-11-21,Anthonin,Entertainment
Shawn Mendes - Youth ft. Khalid,https://www.youtube.com/watch?v=sJUGAIf1Px0,2018-11-21 09:54:21.753000+00:00,2018,2,9,2018-11-21,ShawnMendesVEVO,Music
"Shawn Mendes, Zedd - Lost In Japan (Remix)",https://www.youtube.com/watch?v=u9_mcVlcVII,2018-11-21 09:50:56.233000+00:00,2018,2,9,2018-11-21,ShawnMendesVEVO,Music
ISN'T IT ROMANTIC - Official Trailer,https://www.youtube.com/watch?v=8ZwgoVmILQU,2018-11-20 19:05:34.389000+00:00,2018,1,19,2018-11-20,Warner Bros. Pictures,Entertainment
NOS AVENTURES À DISNEYLAND,https://www.youtube.com/watch?v=0QI6cJCphFk,2018-11-20 18:56:51.700000+00:00,2018,1,18,2018-11-20,Les Aventures de Papz,People & Blogs
La chanson honnête avec McFly et Carlito au Royaume du Web !,https://www.youtube.com/watch?v=KnZOzuElWB4,2018-11-20 18:56:22.742000+00:00,2018,1,18,2018-11-20,Royaume du Web,Entertainment
THE TUNNEL: Angèle - I Kissed A Girl (live cover),https://www.youtube.com/watch?v=m7HAQC-uZOk,2018-11-20 18:41:50.693000+00:00,2018,1,18,2018-11-20,Studio Brussel,Music
High School Musical - Start Of Something New HD!!,https://www.youtube.com/watch?v=I6EOUaWscrE,2018-11-20 16:46:53.438000+00:00,2018,1,16,2018-11-20,HSM-Fan HighSchoolMusical,People & Blogs
LE BLIND TEST DISNEY! (40 TITRES),https://www.youtube.com/watch?v=Vrp9OVDUB-E,2018-11-20 08:59:03.571000+00:00,2018,1,8,2018-11-20,Axalag,Music
BLIND TEST - Anime Opening #1 très très facile (avec réponses),https://www.youtube.com/watch?v=INfW1Bs6E1Y,2018-11-20 08:58:36.691000+00:00,2018,1,8,2018-11-20,MordeZium,Film & Animation
~BLIND TEST ANIME~ [Yuki Sama],https://www.youtube.com/watch?v=J2KUScmu-Yw,2018-11-20 08:58:25.116000+00:00,2018,1,8,2018-11-20,Sam Sam,Music
One Piece Opening 11 - Share The World - Full-HD,https://www.youtube.com/watch?v=AUilDOB9SGQ,2018-11-20 08:56:06.058000+00:00,2018,1,8,2018-11-20,ErSandrone94,Film & Animation
ノンテロップスペシャル版　TVアニメ「東京喰種トーキョーグール」オープニング映像 TK from 凛として時雨/unravel,https://www.youtube.com/watch?v=uMeR2W19wT0,2018-11-20 08:54:09.362000+00:00,2018,1,8,2018-11-20,TokyoGhoulAnimation,People & Blogs
une vidéo qui a été supprimée,,2018-11-20 08:52:41.430000+00:00,2018,1,8,2018-11-20,,
https://www.youtube.com/watch?v=Pk7Zz3T4GOQ,https://www.youtube.com/watch?v=Pk7Zz3T4GOQ,2018-11-20 08:52:08.380000+00:00,2018,1,8,2018-11-20,,
https://www.youtube.com/watch?v=28vSZ34w4mA,https://www.youtube.com/watch?v=28vSZ34w4mA,2018-11-20 08:51:14.857000+00:00,2018,1,8,2018-11-20,,
"Keith Ape - 잊지마 (It G Ma) (feat. JayAllDay, Loota, Okasian & Kohh) [Official Video]",https://www.youtube.com/watch?v=DPC9erC5WqU,2018-11-20 08:49:57.320000+00:00,2018,1,8,2018-11-20,Hi-Lite Records 하이라이트레코즈,Music
"EUNG FREESTYLE (응프리스타일) - LIVE, SIK-K, PUNCHNELLO, OWEN OVADOZ, FLOWSIK",https://www.youtube.com/watch?v=QljRe99OMCU,2018-11-20 08:49:08.440000+00:00,2018,1,8,2018-11-20,Dream Perfect Regime,Film & Animation
DPR LIVE - GOD BLESS (feat. PUNCHNELLO) M/V,https://www.youtube.com/watch?v=HvfnxsxaMj0,2018-11-20 08:47:36.438000+00:00,2018,1,8,2018-11-20,Dream Perfect Regime,Music
BIGBANG - FANTASTIC BABY M/V,https://www.youtube.com/watch?v=AAbokV76tkU,2018-11-20 08:46:46.275000+00:00,2018,1,8,2018-11-20,BIGBANG,Music
"K/DA - POP/STARS (ft. Madison Beer, (G)I-DLE, Jaira Burns) | Music Video - League of Legends",https://www.youtube.com/watch?v=UOxkGD8qRB4,2018-11-20 08:45:57.033000+00:00,2018,1,8,2018-11-20,League of Legends,Gaming
OrelSan - Rêves bizarres (feat. Damso) [CLIP OFFICIEL],https://www.youtube.com/watch?v=iXzBdNjpYw0,2018-11-20 08:44:31.860000+00:00,2018,1,8,2018-11-20,orelsan,Music
lofi hip hop radio - beats to relax/study to,https://www.youtube.com/watch?v=hHW1oY26kxQ,2018-11-20 08:43:08.779000+00:00,2018,1,8,2018-11-20,Lofi Girl,Music
DADJU - Sans thème remix ft. Alonzo x MHD x Naza x Vegedream (Clip Officiel),https://www.youtube.com/watch?v=45OBdINjf0o,2018-11-20 08:41:43.609000+00:00,2018,1,8,2018-11-20,DADJU,Music
Soolking - Mi Amigo [Clip Officiel] prod by Spiralprod,https://www.youtube.com/watch?v=wwoIK72477E,2018-11-20 08:39:32.856000+00:00,2018,1,8,2018-11-20,Africa Jungle,Music
Pompom,https://www.youtube.com/watch?v=-7XRAyAz2AU,2018-11-20 08:36:59.416000+00:00,2018,1,8,2018-11-20,Aya Nakamura - Topic,Music
La dot,https://www.youtube.com/watch?v=O8eFQxwFsOQ,2018-11-20 08:36:20.729000+00:00,2018,1,8,2018-11-20,Aya Nakamura - Topic,Music
Angèle feat. Roméo Elvis - Tout Oublier [CLIP OFFICIEL],https://www.youtube.com/watch?v=Fy1xQSiLx8U,2018-11-20 08:25:57.737000+00:00,2018,1,8,2018-11-20,Angèle,Music
Angèle - Ta Reine  | A COLORS SHOW,https://www.youtube.com/watch?v=XQKYEs4llzg,2018-11-20 08:22:14.012000+00:00,2018,1,8,2018-11-20,COLORS,Music
Billie Eilish - idontwannabeyouanymore | A COLORS SHOW,https://www.youtube.com/watch?v=DSbqyWXVDYg,2018-11-20 08:18:42.936000+00:00,2018,1,8,2018-11-20,COLORS,Music
MARTINE COSMETICS!,https://www.youtube.com/watch?v=ka6K_BdYYDM,2018-11-19 23:34:41.779000+00:00,2018,0,23,2018-11-19,gaelle garcia diaz,Comedy
"FIVE FEET APART Official Trailer (2019) Cole Sprouse, Haley Lu Richardson Movie HD",https://www.youtube.com/watch?v=rYR1hbT_u2U,2018-11-19 23:18:58.208000+00:00,2018,0,23,2018-11-19,Rapid Trailer,Film & Animation
"LIT REACTION TO FRENCH RAP/ HIP HOP (MHD, AYA NAKAMURA,NISKA)",https://www.youtube.com/watch?v=yV0y6fMiSZk,2018-11-19 23:11:31.741000+00:00,2018,0,23,2018-11-19,Hxi,People & Blogs
DANCING ON MY OWN Cover,https://www.youtube.com/watch?v=p3CJZUddhNc,2018-11-19 23:08:37.797000+00:00,2018,0,23,2018-11-19,Clara Marz,Entertainment
MAYA ME TRANSFORME EN FEMME !,https://www.youtube.com/watch?v=TW1aq20B_u0,2018-11-19 18:59:02.354000+00:00,2018,0,18,2018-11-19,SoThomas,Entertainment
Tutoriel Python -  Les fichiers #9,https://www.youtube.com/watch?v=mq1KqzmbEMs,2018-11-18 23:25:11.800000+00:00,2018,6,23,2018-11-18,Lucas Willems,Science & Technology
L'effet photovoltaïque,https://www.youtube.com/watch?v=23i-_v_tWTA,2018-11-18 23:19:52.867000+00:00,2018,6,23,2018-11-18,notre-planete.info,Science & Technology
Hot Tub Scene | To All the Boys I've Loved Before,https://www.youtube.com/watch?v=IkhHydYKLZA,2018-11-18 22:55:19.002000+00:00,2018,6,22,2018-11-18,Andrei G,People & Blogs
CE QUE JE VOUS AI CACHÉ,https://www.youtube.com/watch?v=WKlJHKsjcJo,2018-11-18 21:24:48.887000+00:00,2018,6,21,2018-11-18,Sulivan Gwed,Entertainment
Aristocratie : elles ont beaucoup de responsabilités pour leur âge ! - Ça commence aujourd'hui,https://www.youtube.com/watch?v=PRrxf7SDYSA,2018-11-18 21:12:47.646000+00:00,2018,6,21,2018-11-18,Ça commence aujourd'hui,Entertainment
MA SOEUR VOUS BALANCE TOUT 😱,https://www.youtube.com/watch?v=OQ8fT4OYwBk,2018-11-18 20:53:17.105000+00:00,2018,6,20,2018-11-18,Shera Kerienski,Howto & Style
https://www.youtube.com/watch?v=lN5ygwAxyYQ,https://www.youtube.com/watch?v=lN5ygwAxyYQ,2018-11-18 20:20:09.718000+00:00,2018,6,20,2018-11-18,,
Maddy Burciaga: Son 1er enfant avec Vincent ? Elle répond au « pas de charisme » de Raph !,https://www.youtube.com/watch?v=O2TSP4wvqIk,2018-11-18 20:16:13.297000+00:00,2018,6,20,2018-11-18,sam zirah,People & Blogs
ELLES DRAGUENT DES INCONNUS,https://www.youtube.com/watch?v=ACvl30ewGZ8,2018-11-18 19:02:11.239000+00:00,2018,6,19,2018-11-18,JohanPapz,Entertainment
https://www.youtube.com/watch?v=_MsMoKEz960,https://www.youtube.com/watch?v=_MsMoKEz960,2018-11-18 18:55:15.197000+00:00,2018,6,18,2018-11-18,,
UN CAS MYSTÉRIEUX...,https://www.youtube.com/watch?v=clIh2__gIR4,2018-11-18 18:39:16.507000+00:00,2018,6,18,2018-11-18,SQUEEZIE,Comedy
HOUSE OF FASHION // ELLE ME MET À DÉCOUVERT 😱,https://www.youtube.com/watch?v=iCsPmBkE77g,2018-11-18 18:25:18.198000+00:00,2018,6,18,2018-11-18,HouseOfRbb,People & Blogs
ma styliste fait mon shopping,https://www.youtube.com/watch?v=dnCHLgjX7eU,2018-11-18 18:14:09.775000+00:00,2018,6,18,2018-11-18,Sundy Jules,Entertainment
ON A LAISSÉ NOTRE STUDIO AUX ABONNÉS (faites nous rire),https://www.youtube.com/watch?v=u4bka6SF5Xs,2018-11-18 17:58:27.602000+00:00,2018,6,17,2018-11-18,Mcfly et Carlito,Entertainment
"RED HEAD REDEMPTION (Tu perds, tu te teins en rouge) feat. LAINK & TERRACID",https://www.youtube.com/watch?v=4ZOttFxNwCg,2018-11-18 17:14:45.424000+00:00,2018,6,17,2018-11-18,Mcfly et Carlito,Entertainment
Pompom,https://www.youtube.com/watch?v=-7XRAyAz2AU,2018-11-18 15:19:07.153000+00:00,2018,6,15,2018-11-18,Aya Nakamura - Topic,Music
Aya Nakamura - Djadja (Clip officiel),https://www.youtube.com/watch?v=iPGgnzc34tY,2018-11-18 15:15:56.357000+00:00,2018,6,15,2018-11-18,Aya Nakamura,Music
La dot,https://www.youtube.com/watch?v=O8eFQxwFsOQ,2018-11-18 15:12:34.747000+00:00,2018,6,15,2018-11-18,Aya Nakamura - Topic,Music
MARTINE - NATASHA [CLIP OFFICIEL],https://www.youtube.com/watch?v=HNOblw0ADjY,2018-11-18 15:12:01.672000+00:00,2018,6,15,2018-11-18,gaelle garcia diaz,Music
Les Missions d'Hakim : Faire un selfie avec Donald Trump Épisode 5,https://www.youtube.com/watch?v=W5mlGqk4oVg,2018-11-18 15:11:34.779000+00:00,2018,6,15,2018-11-18,HAKIM JEMILI,Entertainment
